,iteraciones,difference_norm,time
541,32000.0,3.0788768867751057e-10,2094188666.0
542,34000.0,2.08617763064467e-10,2236280355.0
543,36000.0,2.004955490519933e-10,2326057034.0
544,38000.0,2.203211124651716e-10,2493034961.0
545,40000.0,1.9975900045210439e-10,2646795129.0
546,0.0,39752.13785099534,12620778.0
547,2000.0,158.92104714727256,147848815.0
548,4000.0,31.151830164170452,311953996.0
549,6000.0,8.236620149942215,448990448.0
550,8000.0,0.8262630184802245,531879465.0
551,10000.0,0.28655231892855837,685115333.0
552,12000.0,0.05598060411042443,771552001.0
553,14000.0,0.9613568738463232,903468792.0
554,16000.0,6.510770442726522e-05,1032171085.0
555,18000.0,0.05713431827293881,1165258388.0
556,20000.0,4.535351319434611e-06,1329437695.0
557,22000.0,9.583793273346686e-06,1593489054.0
558,24000.0,7.534958635213584e-07,1557518961.0
559,26000.0,3.733540163253224e-08,1584761742.0
560,28000.0,2.4833703182736146e-09,1712361488.0
561,30000.0,6.686928566423944e-10,1855395148.0
562,32000.0,1.0562135166480858e-10,1997780527.0
563,34000.0,5.792059543097139e-10,2149626851.0
564,36000.0,1.0571562736316764e-10,2281479217.0
565,38000.0,1.0427043228844469e-10,2337427116.0
566,40000.0,2.2549856204534535e-10,2679136937.0
567,0.0,39604.36101812169,12412597.0
568,2000.0,116.6332385344933,145154653.0
569,4000.0,6.906666975788022,298044148.0
570,6000.0,4.65916819967708,477659924.0
571,8000.0,1.7975252857140436,595145670.0
572,10000.0,0.23713244187602123,709874269.0
573,12000.0,0.09205189125119861,804416264.0
574,14000.0,0.6672796893784482,909558503.0
575,16000.0,0.005485021130184957,1042053535.0
576,18000.0,0.7071886696250077,1187547687.0
577,20000.0,2.037966026194909,1270671840.0
578,22000.0,0.0002698109871710885,1370282677.0
579,24000.0,0.006194716412867329,1506149323.0
580,26000.0,0.000528249310924589,1620750325.0
581,28000.0,2.9828912125402507e-05,1790336833.0
582,30000.0,1.0707038548817271e-05,1971063784.0
583,32000.0,3.773863980481851e-06,1998989991.0
584,34000.0,1.3057046260049887e-05,2102712508.0
585,36000.0,4.677480928327871e-07,2337094767.0
586,38000.0,3.8543986230266114e-07,2413717307.0
587,40000.0,1.3877406593199027e-07,2620110060.0
588,0.0,41522.40738777761,11316634.0
589,2000.0,141.66340984375364,136093331.0
590,4000.0,100.53470943514613,260550892.0
591,6000.0,74.64181978769874,392431061.0
592,8000.0,68.89602940438873,542886045.0
593,10000.0,0.15560686927828316,637414182.0
594,12000.0,0.6733048789875862,785943008.0
595,14000.0,0.011753850281698935,893710502.0
