,K,alpha,k,accuracy,precision,recall,n
1324,5.0,20.0,5.0,0.8470588235294118,0.859299289891395,0.848765172735761,850.0
1325,5.0,20.0,6.0,0.8470588235294118,0.8518332428665246,0.8483975256769375,850.0
1326,5.0,20.0,7.0,0.8529411764705882,0.8583464901111959,0.8538947245564892,850.0
1327,5.0,20.0,8.0,0.8470588235294118,0.8539960362135284,0.8472770774976658,850.0
1328,5.0,20.0,9.0,0.8529411764705882,0.8596956964604022,0.8538947245564892,850.0
1329,5.0,20.0,10.0,0.8352941176470589,0.8437100404269607,0.8362161531279177,850.0
1330,5.0,20.0,11.0,0.8411764705882353,0.8499954771264839,0.8428338001867413,850.0
1331,5.0,20.0,12.0,0.8411764705882353,0.849832433648223,0.8428338001867413,850.0
1332,5.0,20.0,13.0,0.8411764705882353,0.8528733693207377,0.843954248366013,850.0
1333,5.0,20.0,14.0,0.8176470588235294,0.8307809210053791,0.8193218954248366,850.0
1334,5.0,20.0,15.0,0.8176470588235294,0.8350927698032962,0.8189950980392157,850.0
1335,5.0,20.0,16.0,0.8235294117647058,0.8353283970931029,0.8259978991596638,850.0
1336,5.0,20.0,17.0,0.8176470588235294,0.8322728415375474,0.8201155462184874,850.0
1337,5.0,20.0,18.0,0.8058823529411765,0.8187448170314303,0.8086869747899159,850.0
1338,5.0,20.0,19.0,0.8176470588235294,0.8327181199433522,0.8212359943977591,850.0
1339,5.0,20.0,20.0,0.8176470588235294,0.8327181199433522,0.8212359943977591,850.0
1340,5.0,20.0,21.0,0.8176470588235294,0.8335533126293996,0.8208683473389355,850.0
1341,5.0,20.0,22.0,0.8235294117647058,0.8317717868646662,0.8263655462184873,850.0
1342,5.0,20.0,23.0,0.8176470588235294,0.8270531721460515,0.8201155462184874,850.0
1343,5.0,20.0,24.0,0.8176470588235294,0.8297243107769423,0.8204423436041083,850.0
1344,5.0,20.0,25.0,0.8294117647058824,0.8426887238148849,0.8325746965452847,850.0
1345,5.0,20.0,50.0,0.7647058823529411,0.7856511470985155,0.765107376283847,850.0
1346,5.0,20.0,100.0,0.7294117647058823,0.7676453611747729,0.7323179271708683,850.0
1347,5.0,20.0,150.0,0.7,0.75456590236389,0.7021300186741363,850.0
1348,5.0,20.0,200.0,0.6529411764705882,0.712673853923854,0.6538958916900094,850.0
1349,5.0,20.0,250.0,0.5705882352941176,0.6487817583173621,0.5683333333333334,850.0
1350,5.0,20.0,300.0,0.5117647058823529,0.587447026657553,0.5071650326797387,850.0
1351,5.0,20.0,350.0,0.4823529411764706,0.5801148146285445,0.4751633986928104,850.0
1352,5.0,20.0,400.0,0.4176470588235294,0.5650353535353536,0.4057282913165266,850.0
1353,5.0,20.0,450.0,0.3411764705882353,0.43379119512498454,0.3268230625583567,850.0
1354,5.0,20.0,500.0,0.3235294117647059,0.3505695108984582,0.3041958450046685,850.0
1355,5.0,20.0,550.0,0.3058823529411765,0.2940762668703845,0.28090569561157797,850.0
1356,5.0,20.0,600.0,0.18235294117647058,0.15269230769230768,0.15746965452847805,850.0
1357,5.0,20.0,650.0,0.12941176470588237,0.1125748502994012,0.10555555555555556,850.0
1358,5.0,20.0,700.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1359,5.0,20.0,750.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1360,5.0,20.0,800.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1361,5.0,20.0,850.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1362,5.0,20.0,1.0,0.8529411764705882,0.8552964991664682,0.849656862745098,850.0
1363,5.0,20.0,2.0,0.8647058823529412,0.8723477812177503,0.8629411764705882,850.0
1364,5.0,20.0,3.0,0.8588235294117647,0.8608609145412551,0.8579411764705881,850.0
1365,5.0,20.0,4.0,0.8705882352941177,0.8756140350877193,0.8704901960784314,850.0
1366,5.0,20.0,5.0,0.8588235294117647,0.8656757703081233,0.8600735294117647,850.0
1367,5.0,20.0,6.0,0.8647058823529412,0.8740196078431373,0.8654901960784315,850.0
1368,5.0,20.0,7.0,0.8705882352941177,0.8764892623716154,0.8717401960784315,850.0
1369,5.0,20.0,8.0,0.8588235294117647,0.8670848187759953,0.8599754901960786,850.0
1370,5.0,20.0,9.0,0.8294117647058824,0.8364991870874224,0.8287254901960784,850.0
1371,5.0,20.0,10.0,0.8294117647058824,0.8329018122400476,0.829093137254902,850.0
1372,5.0,20.0,11.0,0.8294117647058824,0.8306632501485444,0.8287254901960784,850.0
1373,5.0,20.0,12.0,0.8176470588235294,0.818072677236764,0.8162254901960784,850.0
1374,5.0,20.0,13.0,0.8352941176470589,0.837578563507356,0.8338235294117646,850.0
1375,5.0,20.0,14.0,0.8470588235294118,0.8518090681248577,0.8467401960784313,850.0
1376,5.0,20.0,15.0,0.8647058823529412,0.8692318530282925,0.8654901960784314,850.0
1377,5.0,20.0,16.0,0.8529411764705882,0.8601611606487769,0.8525735294117649,850.0
1378,5.0,20.0,17.0,0.8470588235294118,0.8532113719613721,0.8455392156862744,850.0
1379,5.0,20.0,18.0,0.8529411764705882,0.864157647907648,0.8509558823529412,850.0
1380,5.0,20.0,19.0,0.8470588235294118,0.8602153402153402,0.8442892156862746,850.0
1381,5.0,20.0,20.0,0.8588235294117647,0.8723719336219335,0.8572058823529412,850.0
1382,5.0,20.0,21.0,0.8529411764705882,0.8656320068820069,0.8505392156862746,850.0
1383,5.0,20.0,22.0,0.8470588235294118,0.8614828494033301,0.8455392156862744,850.0
1384,5.0,20.0,23.0,0.8470588235294118,0.8605701509906316,0.8467892156862744,850.0
1385,5.0,20.0,24.0,0.8411764705882353,0.853976744397225,0.8405392156862744,850.0
1386,5.0,20.0,25.0,0.8352941176470589,0.8487938596491229,0.8343382352941177,850.0
1387,5.0,20.0,50.0,0.7705882352941177,0.8090630179778147,0.7708088235294118,850.0
1388,5.0,20.0,100.0,0.7529411764705882,0.8166864782035061,0.7496078431372549,850.0
1389,5.0,20.0,150.0,0.711764705882353,0.7829137065205176,0.7072385620915032,850.0
1390,5.0,20.0,200.0,0.6588235294117647,0.7339734775028893,0.6552369281045751,850.0
1391,5.0,20.0,250.0,0.6058823529411764,0.6989709472305669,0.5968055555555556,850.0
1392,5.0,20.0,300.0,0.5941176470588235,0.6995884249909017,0.5843055555555556,850.0
1393,5.0,20.0,350.0,0.5176470588235295,0.666400602956667,0.5053513071895425,850.0
1394,5.0,20.0,400.0,0.4411764705882353,0.5995806143964573,0.4265359477124183,850.0
1395,5.0,20.0,450.0,0.38235294117647056,0.5421123772286354,0.3633823529411765,850.0
1396,5.0,20.0,500.0,0.35294117647058826,0.4414475031491481,0.331062091503268,850.0
1397,5.0,20.0,550.0,0.27058823529411763,0.22035773513385454,0.24882352941176472,850.0
1398,5.0,20.0,600.0,0.16470588235294117,0.14895833333333336,0.14542483660130717,850.0
1399,5.0,20.0,650.0,0.12352941176470589,0.11190476190476191,0.10555555555555556,850.0
1400,5.0,20.0,700.0,0.11764705882352941,0.011764705882352941,0.1,850.0
1401,5.0,20.0,750.0,0.11764705882352941,0.011764705882352941,0.1,850.0
1402,5.0,20.0,800.0,0.11764705882352941,0.011764705882352941,0.1,850.0
1403,5.0,20.0,850.0,0.11764705882352941,0.011764705882352941,0.1,850.0
1404,5.0,20.0,1.0,0.8705882352941177,0.8694154503906825,0.8668487394957983,850.0
1405,5.0,20.0,2.0,0.8764705882352941,0.8785547201336674,0.8708263305322129,850.0
1406,5.0,20.0,3.0,0.8529411764705882,0.8537744200244199,0.8487850140056021,850.0
1407,5.0,20.0,4.0,0.8588235294117647,0.85789592760181,0.8546673669467786,850.0
1408,5.0,20.0,5.0,0.8823529411764706,0.8846487258871158,0.8792413632119516,850.0
1409,5.0,20.0,6.0,0.888235294117647,0.890391604010025,0.8848459383753502,850.0
1410,5.0,20.0,7.0,0.8941176470588236,0.8971867782200599,0.8929108309990663,850.0
1411,5.0,20.0,8.0,0.8823529411764706,0.8838305322128852,0.880451680672269,850.0
1412,5.0,20.0,9.0,0.8588235294117647,0.8597037276449042,0.8576750700280111,850.0
1413,5.0,20.0,10.0,0.8529411764705882,0.8546506537837807,0.8517927170868347,850.0
1414,5.0,20.0,11.0,0.8588235294117647,0.8635946161681456,0.8580917366946779,850.0
1415,5.0,20.0,12.0,0.8470588235294118,0.8492326404245908,0.8451750700280112,850.0
1416,5.0,20.0,13.0,0.8470588235294118,0.8498015873015874,0.8474474789915967,850.0
1417,5.0,20.0,14.0,0.8647058823529412,0.8656390977443609,0.8643417366946778,850.0
1418,5.0,20.0,15.0,0.8294117647058824,0.8277869808210365,0.8275770308123249,850.0
1419,5.0,20.0,16.0,0.8294117647058824,0.830669186334821,0.8271603641456583,850.0
1420,5.0,20.0,17.0,0.8470588235294118,0.849901326743432,0.846327030812325,850.0
1421,5.0,20.0,18.0,0.8411764705882353,0.8433270676691731,0.8397093837535013,850.0
1422,5.0,20.0,19.0,0.8411764705882353,0.8428769785426132,0.8400770308123249,850.0
1423,5.0,20.0,20.0,0.8352941176470589,0.8363241436925648,0.8334593837535014,850.0
1424,5.0,20.0,21.0,0.8176470588235294,0.819851008984136,0.8157714752567694,850.0
1425,5.0,20.0,22.0,0.8235294117647058,0.8266988996555561,0.8216538281979459,850.0
1426,5.0,20.0,23.0,0.8176470588235294,0.8222141452794972,0.8157714752567694,850.0
1427,5.0,20.0,24.0,0.8235294117647058,0.8270560425126989,0.8216538281979459,850.0
1428,5.0,20.0,25.0,0.8294117647058824,0.8335021209440715,0.8279038281979458,850.0
1429,5.0,20.0,50.0,0.788235294117647,0.8021704602586957,0.7874486461251168,850.0
1430,5.0,20.0,100.0,0.7588235294117647,0.7826651236958869,0.7554236694677872,850.0
1431,5.0,20.0,150.0,0.711764705882353,0.7517739226717555,0.7080147058823529,850.0
1432,5.0,20.0,200.0,0.6823529411764706,0.7185323886639676,0.6759313725490196,850.0
1433,5.0,20.0,250.0,0.6647058823529411,0.7468896892581104,0.6579166666666666,850.0
1434,5.0,20.0,300.0,0.6352941176470588,0.7521073961499494,0.6262009803921569,850.0
1435,5.0,20.0,350.0,0.611764705882353,0.7535396825396825,0.5995249766573296,850.0
1436,5.0,20.0,400.0,0.5235294117647059,0.7084317969612087,0.5052602707749767,850.0
1437,5.0,20.0,450.0,0.4235294117647059,0.5679495152734588,0.4029901960784314,850.0
1438,5.0,20.0,500.0,0.35294117647058826,0.32577200577200577,0.3270891690009337,850.0
1439,5.0,20.0,550.0,0.32941176470588235,0.32113362720142385,0.30119631185807655,850.0
1440,5.0,20.0,600.0,0.2,0.21261243771435967,0.17432306255835667,850.0
1441,5.0,20.0,650.0,0.1411764705882353,0.05582010582010581,0.11666666666666667,850.0
1442,5.0,20.0,700.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1443,5.0,20.0,750.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1444,5.0,20.0,800.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1445,5.0,20.0,850.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1446,5.0,20.0,1.0,0.8352941176470589,0.8414411903885586,0.8291661138139468,850.0
1447,5.0,20.0,2.0,0.8470588235294118,0.8535227272727273,0.839110644257703,850.0
1448,5.0,20.0,3.0,0.8529411764705882,0.8502936524260054,0.8465616246498598,850.0
1449,5.0,20.0,4.0,0.8764705882352941,0.8760846729996347,0.8716106442577031,850.0
1450,5.0,20.0,5.0,0.8470588235294118,0.8431425831202045,0.8383578431372548,850.0
1451,5.0,20.0,6.0,0.8588235294117647,0.8563784468436845,0.8512254901960784,850.0
1452,5.0,20.0,7.0,0.8764705882352941,0.8807679150055311,0.8715126050420168,850.0
1453,5.0,20.0,8.0,0.8647058823529412,0.8637692600656995,0.8608683473389356,850.0
1454,5.0,20.0,9.0,0.8588235294117647,0.8554208437761069,0.8534978991596638,850.0
1455,5.0,20.0,10.0,0.8470588235294118,0.8448496240601504,0.8420693277310924,850.0
1456,5.0,20.0,11.0,0.8470588235294118,0.8429631771737036,0.8420693277310924,850.0
1457,5.0,20.0,12.0,0.8411764705882353,0.839419060471692,0.8362359943977591,850.0
1458,5.0,20.0,13.0,0.8411764705882353,0.8402085341559026,0.8347478991596639,850.0
1459,5.0,20.0,14.0,0.8294117647058824,0.8278921663132189,0.8233193277310924,850.0
1460,5.0,20.0,15.0,0.8411764705882353,0.8398036758563074,0.8343312324929972,850.0
1461,5.0,20.0,16.0,0.8411764705882353,0.8402188235740867,0.8339635854341736,850.0
1462,5.0,20.0,17.0,0.8294117647058824,0.8323498723498725,0.823686974789916,850.0
1463,5.0,20.0,18.0,0.8117647058823529,0.8100111000110999,0.8045203081232492,850.0
1464,5.0,20.0,19.0,0.8117647058823529,0.8136300030378978,0.8056407563025211,850.0
1465,5.0,20.0,20.0,0.8176470588235294,0.8178360309281363,0.811890756302521,850.0
1466,5.0,20.0,21.0,0.8,0.8035320400423375,0.7935084033613444,850.0
1467,5.0,20.0,22.0,0.8,0.8034613504979637,0.793876050420168,850.0
1468,5.0,20.0,23.0,0.7941176470588235,0.799943085137593,0.7880427170868347,850.0
1469,5.0,20.0,24.0,0.7941176470588235,0.8037652279071044,0.7893972062509215,850.0
1470,5.0,20.0,25.0,0.7941176470588235,0.8025146656039105,0.7905176544301932,850.0
1471,5.0,20.0,50.0,0.7705882352941177,0.7921000462385912,0.7681086908447591,850.0
1472,5.0,20.0,100.0,0.7176470588235294,0.764762870428505,0.7123308270676691,850.0
1473,5.0,20.0,150.0,0.6764705882352942,0.7423285729242116,0.6748477812177501,850.0
1474,5.0,20.0,200.0,0.6352941176470588,0.7271889617090855,0.6314654282765737,850.0
1475,5.0,20.0,250.0,0.5823529411764706,0.6943105270476985,0.5757365841073272,850.0
1476,5.0,20.0,300.0,0.5352941176470588,0.5633539526921881,0.5252218782249742,850.0
1477,5.0,20.0,350.0,0.4764705882352941,0.5335854341736695,0.46449708830900793,850.0
1478,5.0,20.0,400.0,0.4470588235294118,0.5089376114081997,0.4332470883090078,850.0
1479,5.0,20.0,450.0,0.4117647058823529,0.5525742240215925,0.39396026831785347,850.0
1480,5.0,20.0,500.0,0.34705882352941175,0.3512014627868286,0.3224190992186348,850.0
1481,5.0,20.0,550.0,0.29411764705882354,0.26369281045751636,0.2700989606368863,850.0
1482,5.0,20.0,600.0,0.21176470588235294,0.1502974147792267,0.18575851393188855,850.0
1483,5.0,20.0,650.0,0.12941176470588237,0.06265060240963856,0.10526315789473684,850.0
1484,5.0,20.0,700.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1485,5.0,20.0,750.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1486,5.0,20.0,800.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1487,5.0,20.0,850.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1488,5.0,20.0,1.0,0.8470588235294118,0.8558521303258146,0.8454131652661065,850.0
1489,5.0,20.0,2.0,0.8529411764705882,0.8540382149670075,0.8516631652661065,850.0
1490,5.0,20.0,3.0,0.8764705882352941,0.8784596389162953,0.8744887955182072,850.0
1491,5.0,20.0,4.0,0.9,0.8969701213818861,0.8987535014005601,850.0
1492,5.0,20.0,5.0,0.8823529411764706,0.8927873519669186,0.8814740896358544,850.0
1493,5.0,20.0,6.0,0.8764705882352941,0.8844345936141602,0.8740231092436975,850.0
1494,5.0,20.0,7.0,0.8647058823529412,0.8641508654743948,0.8618907563025211,850.0
1495,5.0,20.0,8.0,0.8647058823529412,0.8677144510116648,0.8615231092436975,850.0
1496,5.0,20.0,9.0,0.8588235294117647,0.8646844946979556,0.8562599513489607,850.0
1497,5.0,20.0,10.0,0.8764705882352941,0.8818893447453819,0.873655462184874,850.0
1498,5.0,20.0,11.0,0.8764705882352941,0.8799114207086344,0.8744397759103641,850.0
1499,5.0,20.0,12.0,0.8647058823529412,0.8760760417473972,0.8618907563025211,850.0
1500,5.0,20.0,13.0,0.8647058823529412,0.8803345373237015,0.8615231092436975,850.0
1501,5.0,20.0,14.0,0.8764705882352941,0.8841888099860237,0.873655462184874,850.0
1502,5.0,20.0,15.0,0.8529411764705882,0.8671286393345217,0.8490231092436975,850.0
1503,5.0,20.0,16.0,0.8470588235294118,0.8582689902117145,0.842405462184874,850.0
1504,5.0,20.0,17.0,0.8411764705882353,0.8557689902117147,0.8365231092436975,850.0
1505,5.0,20.0,18.0,0.8411764705882353,0.8498168214654281,0.8361554621848739,850.0
1506,5.0,20.0,19.0,0.8411764705882353,0.8498168214654281,0.8361554621848739,850.0
1507,5.0,20.0,20.0,0.8470588235294118,0.8509033681242256,0.8428221288515406,850.0
1508,5.0,20.0,21.0,0.8352941176470589,0.8366746531762012,0.8321778711484594,850.0
1509,5.0,20.0,22.0,0.8470588235294118,0.8525854154370778,0.8439425770308123,850.0
1510,5.0,20.0,23.0,0.8176470588235294,0.8241452991452991,0.8152836134453783,850.0
1511,5.0,20.0,24.0,0.8235294117647058,0.8333877233877234,0.8211659663865547,850.0
1512,5.0,20.0,25.0,0.8294117647058824,0.8373583116230175,0.8274159663865547,850.0
1513,5.0,20.0,50.0,0.7705882352941177,0.7847059900883431,0.7662214359427981,850.0
1514,5.0,20.0,100.0,0.7,0.7230401056743767,0.697561366651924,850.0
1515,5.0,20.0,150.0,0.6823529411764706,0.7084137152836844,0.6780270529264338,850.0
1516,5.0,20.0,200.0,0.6176470588235294,0.693725253694474,0.6111526979212737,850.0
1517,5.0,20.0,250.0,0.5470588235294118,0.6459503652577656,0.5372241264927023,850.0
1518,5.0,20.0,300.0,0.5294117647058824,0.688702204658087,0.5180084402181925,850.0
1519,5.0,20.0,350.0,0.4764705882352941,0.5913810233482364,0.46405075187969924,850.0
1520,5.0,20.0,400.0,0.4470588235294118,0.5516394113133243,0.43316839893852277,850.0
1521,5.0,20.0,450.0,0.3941176470588235,0.47186622718994375,0.3765175807164971,850.0
1522,5.0,20.0,500.0,0.32941176470588235,0.3377116108823426,0.30736491965207136,850.0
1523,5.0,20.0,550.0,0.28823529411764703,0.29108725106731087,0.2622254164823824,850.0
1524,5.0,20.0,600.0,0.19411764705882353,0.24857142857142858,0.1688624133864072,850.0
1525,5.0,20.0,650.0,0.13529411764705881,0.07947154471544715,0.11052631578947367,850.0
1526,5.0,20.0,700.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1527,5.0,20.0,750.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1528,5.0,20.0,800.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1529,5.0,20.0,850.0,0.12352941176470589,0.012352941176470589,0.1,850.0
1530,5.0,20.0,1.0,0.8526315789473684,0.8512000589709569,0.8514222042745396,950.0
1531,5.0,20.0,2.0,0.8368421052631579,0.8401323796975971,0.8321442993673441,950.0
1532,5.0,20.0,3.0,0.8421052631578947,0.850361319966583,0.8406708694156533,950.0
1533,5.0,20.0,4.0,0.8578947368421053,0.8603863375373673,0.8555742510581654,950.0
1534,5.0,20.0,5.0,0.8578947368421053,0.861946049904389,0.8576973123345448,950.0
1535,5.0,20.0,6.0,0.8631578947368421,0.8717943409247757,0.8617183410358804,950.0
1536,5.0,20.0,7.0,0.8631578947368421,0.8644172820643409,0.8632491287895784,950.0
1537,5.0,20.0,8.0,0.8421052631578947,0.8491114051889392,0.8406364696908512,950.0
1538,5.0,20.0,9.0,0.8473684210526315,0.8550658844079898,0.8476935732340228,950.0
1539,5.0,20.0,10.0,0.8473684210526315,0.8552991091034571,0.8468112202928463,950.0
1540,5.0,20.0,11.0,0.8315789473684211,0.8403297672997498,0.8324633942058899,950.0
1541,5.0,20.0,12.0,0.8210526315789474,0.8343796606431214,0.8225600125633777,950.0
1542,5.0,20.0,13.0,0.8368421052631579,0.8462465199657284,0.8377265521006267,950.0
1543,5.0,20.0,14.0,0.8368421052631579,0.8457767634132219,0.8383443262888679,950.0
1544,5.0,20.0,15.0,0.8473684210526315,0.8555974219017697,0.8494898371247814,950.0
1545,5.0,20.0,16.0,0.8263157894736842,0.8360322811601584,0.8272332151777568,950.0
1546,5.0,20.0,17.0,0.8315789473684211,0.8342640636796984,0.8328231704581146,950.0
1547,5.0,20.0,18.0,0.8315789473684211,0.8457129186602872,0.8315847803652353,950.0
1548,5.0,20.0,19.0,0.8157894736842105,0.8286595500900589,0.8163852619613825,950.0
1549,5.0,20.0,20.0,0.8105263157894737,0.82523849745848,0.810502909020206,950.0
1550,5.0,20.0,21.0,0.8105263157894737,0.8243459595959596,0.810502909020206,950.0
1551,5.0,20.0,22.0,0.8,0.8164729571254339,0.7990650005234741,950.0
1552,5.0,20.0,23.0,0.8052631578947368,0.8211699268224036,0.8055029090202062,950.0
1553,5.0,20.0,24.0,0.8,0.8117496369673312,0.8005029090202062,950.0
1554,5.0,20.0,25.0,0.8,0.8112154952890247,0.8008297064058271,950.0
1555,5.0,20.0,50.0,0.7421052631578947,0.7712071454874068,0.7428839682326019,950.0
1556,5.0,20.0,100.0,0.7157894736842105,0.7394591435545803,0.7165719178594397,950.0
1557,5.0,20.0,150.0,0.6631578947368421,0.7118829055361562,0.6630413843645773,950.0
1558,5.0,20.0,200.0,0.6473684210526316,0.7047872538089928,0.6460808991788937,950.0
1559,5.0,20.0,250.0,0.6052631578947368,0.661867645857657,0.602482987092625,950.0
1560,5.0,20.0,300.0,0.5526315789473685,0.6144694521165109,0.5491496537592917,950.0
1561,5.0,20.0,350.0,0.531578947368421,0.5872091242091243,0.526045078595893,950.0
1562,5.0,20.0,400.0,0.5105263157894737,0.5731354723707665,0.5038228563736707,950.0
1563,5.0,20.0,450.0,0.4368421052631579,0.5272920183265011,0.4266006341514485,950.0
1564,5.0,20.0,500.0,0.38421052631578945,0.431209212243695,0.36794304602084915,950.0
1565,5.0,20.0,550.0,0.3894736842105263,0.47758730158730156,0.3713133216673397,950.0
1566,5.0,20.0,600.0,0.3473684210526316,0.25123191495936464,0.3236613272311213,950.0
1567,5.0,20.0,650.0,0.26842105263157895,0.22713675213675213,0.24407322654462243,950.0
1568,5.0,20.0,700.0,0.14736842105263157,0.1232183908045977,0.125,950.0
1569,5.0,20.0,750.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1570,5.0,20.0,800.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1571,5.0,20.0,850.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1572,5.0,20.0,900.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1573,5.0,20.0,950.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1574,5.0,20.0,1.0,0.8789473684210526,0.8780081442465344,0.8759414307294235,950.0
1575,5.0,20.0,2.0,0.868421052631579,0.8712228422330724,0.868221010753653,950.0
1576,5.0,20.0,3.0,0.8578947368421053,0.8600700280112046,0.8584841686483898,950.0
1577,5.0,20.0,4.0,0.868421052631579,0.8717753623188406,0.8686851079104411,950.0
1578,5.0,20.0,5.0,0.8736842105263158,0.8784388626472015,0.875155995273777,950.0
1579,5.0,20.0,6.0,0.8578947368421053,0.8600503095975232,0.8591363425614332,950.0
1580,5.0,20.0,7.0,0.8578947368421053,0.8632987381555493,0.8593665215895665,950.0
1581,5.0,20.0,8.0,0.8631578947368421,0.8676022610000936,0.8643665215895663,950.0
1582,5.0,20.0,9.0,0.8473684210526315,0.84911268158189,0.8478942133680321,950.0
1583,5.0,20.0,10.0,0.8631578947368421,0.866831120805579,0.8640397242039455,950.0
1584,5.0,20.0,11.0,0.8421052631578947,0.8448837054758107,0.8435463872810758,950.0
1585,5.0,20.0,12.0,0.8526315789473684,0.8567107853820399,0.853157371262769,950.0
1586,5.0,20.0,13.0,0.8473684210526315,0.851009952417275,0.8481573712627691,950.0
1587,5.0,20.0,14.0,0.8578947368421053,0.8623733464677736,0.8596918981169889,950.0
1588,5.0,20.0,15.0,0.8473684210526315,0.8490763673890609,0.8488731846666966,950.0
1589,5.0,20.0,16.0,0.8421052631578947,0.8468443300279684,0.8426984340647014,950.0
1590,5.0,20.0,17.0,0.8578947368421053,0.8619071911061076,0.8593995004561703,950.0
1591,5.0,20.0,18.0,0.8368421052631579,0.8420335285143805,0.8376984340647013,950.0
1592,5.0,20.0,19.0,0.8421052631578947,0.8473346467773712,0.8445597583045423,950.0
1593,5.0,20.0,20.0,0.8631578947368421,0.8691300398947458,0.8647606975665934,950.0
1594,5.0,20.0,21.0,0.8631578947368421,0.8710265048811285,0.8653492319887528,950.0
1595,5.0,20.0,22.0,0.8473684210526315,0.8582678755712813,0.8500516743692137,950.0
1596,5.0,20.0,23.0,0.8368421052631579,0.8423882243487506,0.8380582103169262,950.0
1597,5.0,20.0,24.0,0.8315789473684211,0.8386769128704114,0.8330926100417285,950.0
1598,5.0,20.0,25.0,0.8368421052631579,0.8426730765532758,0.8380926100417284,950.0
1599,5.0,20.0,50.0,0.7842105263157895,0.8031734188927946,0.7848837139737664,950.0
1600,5.0,20.0,100.0,0.7315789473684211,0.7820657782563826,0.7320638339241112,950.0
1601,5.0,20.0,150.0,0.7421052631578947,0.8010423944795632,0.74144605973587,950.0
1602,5.0,20.0,200.0,0.7105263157894737,0.761543362198557,0.7091894377888455,950.0
1603,5.0,20.0,250.0,0.6736842105263158,0.7372965440356745,0.6701007313680621,950.0
1604,5.0,20.0,300.0,0.6368421052631579,0.7157571595071596,0.6299046529366895,950.0
1605,5.0,20.0,350.0,0.6157894736842106,0.7132903135525223,0.607648030989665,950.0
1606,5.0,20.0,400.0,0.5421052631578948,0.5599707166575156,0.5317883369976518,950.0
1607,5.0,20.0,450.0,0.5368421052631579,0.5637294261875501,0.5219230193984534,950.0
1608,5.0,20.0,500.0,0.4789473684210526,0.5412911217259044,0.4584239691299861,950.0
1609,5.0,20.0,550.0,0.4105263157894737,0.386018779342723,0.3852479771466176,950.0
1610,5.0,20.0,600.0,0.3631578947368421,0.2438399463167265,0.33631578947368423,950.0
1611,5.0,20.0,650.0,0.25263157894736843,0.1864952380952381,0.22710526315789475,950.0
1612,5.0,20.0,700.0,0.14736842105263157,0.13092532467532467,0.12526315789473685,950.0
1613,5.0,20.0,750.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1614,5.0,20.0,800.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1615,5.0,20.0,850.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1616,5.0,20.0,900.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1617,5.0,20.0,950.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1618,5.0,20.0,1.0,0.8842105263157894,0.8813812023665302,0.8831513139199234,950.0
1619,5.0,20.0,2.0,0.8526315789473684,0.8537198873724652,0.8501052182886883,950.0
1620,5.0,20.0,3.0,0.8736842105263158,0.8737462208376867,0.8723326004696309,950.0
1621,5.0,20.0,4.0,0.8842105263157894,0.8828801871278988,0.8828881560251866,950.0
1622,5.0,20.0,5.0,0.868421052631579,0.8694017463444708,0.8685403299382302,950.0
1623,5.0,20.0,6.0,0.868421052631579,0.8686120213635693,0.8679847743826745,950.0
1624,5.0,20.0,7.0,0.8526315789473684,0.853298207640313,0.853636948295718,950.0
1625,5.0,20.0,8.0,0.8368421052631579,0.8377718918508392,0.8381106325062444,950.0
1626,5.0,20.0,9.0,0.8368421052631579,0.8385274739880003,0.8381106325062444,950.0
1627,5.0,20.0,10.0,0.8315789473684211,0.8335271165882621,0.8328182348454256,950.0
1628,5.0,20.0,11.0,0.8526315789473684,0.8542240684152448,0.8541925038512735,950.0
1629,5.0,20.0,12.0,0.8473684210526315,0.8522629657923776,0.8489001061904548,950.0
1630,5.0,20.0,13.0,0.8421052631578947,0.8478901799954432,0.8429847743826745,950.0
1631,5.0,20.0,14.0,0.8473684210526315,0.849897755753019,0.8479847743826744,950.0
1632,5.0,20.0,15.0,0.8578947368421053,0.8594906383606074,0.8582479322774113,950.0
