,K,alpha,k,accuracy,precision,recall,n,norm
668,5.0,20.0,5.0,0.81,0.8288888888888888,0.8091394716394718,500.0,4.0
669,5.0,20.0,5.0,0.81,0.819628010878011,0.80489898989899,500.0,4.0
670,5.0,20.0,5.0,0.77,0.805246558996559,0.7687626262626264,500.0,5.0
671,5.0,20.0,5.0,0.76,0.7636507936507937,0.7482051282051282,500.0,5.0
672,5.0,20.0,5.0,0.78,0.7928121878121879,0.7777816627816628,500.0,5.0
673,5.0,20.0,5.0,0.8,0.8131313131313131,0.8000485625485625,500.0,5.0
674,5.0,20.0,5.0,0.8,0.8108780108780109,0.7965656565656566,500.0,5.0
675,5.0,20.0,5.0,0.75,0.7746575646575646,0.7493181818181819,500.0,6.0
676,5.0,20.0,5.0,0.77,0.7967948717948717,0.7613364413364414,500.0,6.0
677,5.0,20.0,5.0,0.77,0.786035631035631,0.7652816627816629,500.0,6.0
678,5.0,20.0,5.0,0.8,0.8172871572871573,0.8000485625485625,500.0,6.0
679,5.0,20.0,5.0,0.81,0.8186954711954713,0.8065656565656566,500.0,6.0
680,5.0,20.0,5.0,0.75,0.7741081141081141,0.7493181818181819,500.0,7.0
681,5.0,20.0,5.0,0.78,0.8135989010989011,0.7704273504273504,500.0,7.0
682,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,7.0
683,5.0,20.0,5.0,0.79,0.8038023088023089,0.7861499611499612,500.0,7.0
684,5.0,20.0,5.0,0.8,0.8071803196803197,0.7974747474747476,500.0,7.0
685,5.0,20.0,5.0,0.73,0.7659594572094572,0.7282070707070708,500.0,8.0
686,5.0,20.0,5.0,0.77,0.8067173023055375,0.7627350427350428,500.0,8.0
687,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,8.0
688,5.0,20.0,5.0,0.78,0.7979292929292929,0.7775485625485625,500.0,8.0
689,5.0,20.0,5.0,0.81,0.8140637140637141,0.8085858585858586,500.0,8.0
690,5.0,20.0,5.0,0.73,0.7429761904761906,0.7265404040404041,500.0,9.0
691,5.0,20.0,5.0,0.77,0.8074499030381384,0.7613364413364414,500.0,9.0
692,5.0,20.0,5.0,0.74,0.7505960705960705,0.7330594405594406,500.0,9.0
693,5.0,20.0,5.0,0.78,0.7976301476301477,0.7775485625485625,500.0,9.0
694,5.0,20.0,5.0,0.81,0.8061882561882563,0.8085858585858586,500.0,9.0
695,5.0,20.0,5.0,0.74,0.7389385614385614,0.7348737373737374,500.0,10.0
696,5.0,20.0,5.0,0.79,0.8097943722943721,0.781528749028749,500.0,10.0
697,5.0,20.0,5.0,0.73,0.7387778887778887,0.7219483294483294,500.0,10.0
698,5.0,20.0,5.0,0.76,0.7837412587412588,0.7587451437451438,500.0,10.0
699,5.0,20.0,5.0,0.8,0.7955894105894106,0.7999747474747474,500.0,10.0
700,5.0,20.0,5.0,0.7416666666666667,0.7453318903318904,0.7415763403263405,600.0,1.0
701,5.0,20.0,5.0,0.8083333333333333,0.8215062715062716,0.8055944055944056,600.0,1.0
702,5.0,20.0,5.0,0.8083333333333333,0.8454010695187165,0.8017909867909868,600.0,1.0
703,5.0,20.0,5.0,0.8083333333333333,0.8211334498834498,0.8047552447552448,600.0,1.0
704,5.0,20.0,5.0,0.825,0.8279292929292928,0.8209199134199135,600.0,1.0
705,5.0,20.0,5.0,0.7416666666666667,0.7420238095238094,0.7386625874125874,600.0,2.0
706,5.0,20.0,5.0,0.85,0.8567260517260518,0.8507109557109557,600.0,2.0
707,5.0,20.0,5.0,0.7833333333333333,0.801396528308293,0.7804662004662005,600.0,2.0
708,5.0,20.0,5.0,0.825,0.8306410256410256,0.8257342657342658,600.0,2.0
709,5.0,20.0,5.0,0.8083333333333333,0.8228779553779553,0.8094751082251083,600.0,2.0
710,5.0,20.0,5.0,0.75,0.7547793219852045,0.751993006993007,600.0,3.0
711,5.0,20.0,5.0,0.8083333333333333,0.8209400321900322,0.8082867132867133,600.0,3.0
712,5.0,20.0,5.0,0.8,0.812128427128427,0.795850815850816,600.0,3.0
713,5.0,20.0,5.0,0.825,0.8237345987345988,0.8252447552447553,600.0,3.0
714,5.0,20.0,5.0,0.8,0.7986752136752135,0.7990584415584415,600.0,3.0
715,5.0,20.0,5.0,0.75,0.7617476383265858,0.7500611888111888,600.0,4.0
716,5.0,20.0,5.0,0.8083333333333333,0.8296914523385113,0.8076456876456877,600.0,4.0
717,5.0,20.0,5.0,0.7833333333333333,0.793989898989899,0.777047397047397,600.0,4.0
718,5.0,20.0,5.0,0.8166666666666667,0.817061272061272,0.8161538461538462,600.0,4.0
719,5.0,20.0,5.0,0.8083333333333333,0.8036202686202685,0.8081493506493507,600.0,4.0
720,5.0,20.0,5.0,0.7416666666666667,0.747074592074592,0.7414597902097902,600.0,5.0
721,5.0,20.0,5.0,0.7833333333333333,0.8014200423759247,0.7835547785547786,600.0,5.0
722,5.0,20.0,5.0,0.7833333333333333,0.7921310388957448,0.7798562548562549,600.0,5.0
723,5.0,20.0,5.0,0.8083333333333333,0.8112325174825175,0.8070629370629371,600.0,5.0
724,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,5.0
725,5.0,20.0,5.0,0.75,0.7546936396936397,0.7491520979020979,600.0,6.0
726,5.0,20.0,5.0,0.7916666666666666,0.8184896394455219,0.7935547785547786,600.0,6.0
727,5.0,20.0,5.0,0.775,0.7857274424921483,0.7707653457653458,600.0,6.0
728,5.0,20.0,5.0,0.7833333333333333,0.7920591663238723,0.7825874125874126,600.0,6.0
729,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,6.0
730,5.0,20.0,5.0,0.7416666666666667,0.7480596527655351,0.739152097902098,600.0,7.0
731,5.0,20.0,5.0,0.7833333333333333,0.8052584262143085,0.7835547785547786,600.0,7.0
732,5.0,20.0,5.0,0.7583333333333333,0.7637848017995077,0.7547397047397048,600.0,7.0
733,5.0,20.0,5.0,0.7833333333333333,0.7939531057178116,0.7825874125874126,600.0,7.0
734,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,7.0
735,5.0,20.0,5.0,0.7333333333333333,0.7589983872336814,0.7308187645687646,600.0,8.0
736,5.0,20.0,5.0,0.7666666666666667,0.7824440836940837,0.7644638694638696,600.0,8.0
737,5.0,20.0,5.0,0.7833333333333333,0.7906485671191554,0.7826340326340326,600.0,8.0
738,5.0,20.0,5.0,0.7833333333333333,0.7918123543123543,0.7825874125874126,600.0,8.0
739,5.0,20.0,5.0,0.8,0.7976490176490176,0.7990584415584415,600.0,8.0
740,5.0,20.0,5.0,0.7333333333333333,0.75335296239708,0.7324854312354312,600.0,9.0
741,5.0,20.0,5.0,0.7666666666666667,0.7799553959112784,0.7644638694638696,600.0,9.0
742,5.0,20.0,5.0,0.7833333333333333,0.7906485671191554,0.7826340326340326,600.0,9.0
743,5.0,20.0,5.0,0.7916666666666666,0.7980930180930181,0.7902797202797204,600.0,9.0
744,5.0,20.0,5.0,0.8166666666666667,0.8141441891441892,0.8164826839826841,600.0,9.0
745,5.0,20.0,5.0,0.7333333333333333,0.7459183218742043,0.7324854312354312,600.0,10.0
746,5.0,20.0,5.0,0.7666666666666667,0.7799553959112784,0.7644638694638696,600.0,10.0
747,5.0,20.0,5.0,0.7666666666666667,0.773834988540871,0.7658508158508159,600.0,10.0
748,5.0,20.0,5.0,0.8,0.8072548040195098,0.7993706293706294,600.0,10.0
749,5.0,20.0,5.0,0.8083333333333333,0.8089499389499389,0.8073917748917749,600.0,10.0
750,5.0,20.0,5.0,0.425,0.37825396825396823,0.4033333333333333,200.0,1.0
751,5.0,20.0,5.0,0.5,0.42642857142857143,0.445,200.0,1.0
752,5.0,20.0,5.0,0.475,0.515,0.45999999999999996,200.0,1.0
753,5.0,20.0,5.0,0.35,0.31893939393939397,0.3416666666666667,200.0,1.0
754,5.0,20.0,5.0,0.375,0.3583333333333333,0.36,200.0,1.0
755,5.0,20.0,5.0,0.4,0.3584126984126984,0.3833333333333333,200.0,2.0
756,5.0,20.0,5.0,0.5,0.4447619047619048,0.4533333333333333,200.0,2.0
757,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,2.0
758,5.0,20.0,5.0,0.375,0.3175,0.36666666666666664,200.0,2.0
759,5.0,20.0,5.0,0.4,0.3761904761904762,0.38,200.0,2.0
760,5.0,20.0,5.0,0.3,0.3056349206349206,0.29333333333333333,200.0,3.0
761,5.0,20.0,5.0,0.475,0.4197619047619048,0.42000000000000004,200.0,3.0
762,5.0,20.0,5.0,0.425,0.4575,0.41500000000000004,200.0,3.0
763,5.0,20.0,5.0,0.35,0.31785714285714284,0.3416666666666667,200.0,3.0
764,5.0,20.0,5.0,0.425,0.3820779220779221,0.40499999999999997,200.0,3.0
765,5.0,20.0,5.0,0.275,0.2892063492063492,0.2633333333333333,200.0,4.0
766,5.0,20.0,5.0,0.5,0.43611111111111106,0.445,200.0,4.0
767,5.0,20.0,5.0,0.425,0.45619047619047626,0.41500000000000004,200.0,4.0
768,5.0,20.0,5.0,0.375,0.28833333333333333,0.36166666666666664,200.0,4.0
769,5.0,20.0,5.0,0.375,0.3502930402930403,0.355,200.0,4.0
770,5.0,20.0,5.0,0.275,0.2785714285714286,0.2633333333333333,200.0,5.0
771,5.0,20.0,5.0,0.525,0.4867063492063492,0.47000000000000003,200.0,5.0
772,5.0,20.0,5.0,0.45,0.4677777777777778,0.43500000000000005,200.0,5.0
773,5.0,20.0,5.0,0.375,0.2911111111111111,0.36166666666666664,200.0,5.0
774,5.0,20.0,5.0,0.425,0.40583333333333327,0.40499999999999997,200.0,5.0
775,5.0,20.0,5.0,0.3,0.2719047619047619,0.2966666666666667,200.0,6.0
776,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,6.0
777,5.0,20.0,5.0,0.4,0.45,0.37666666666666665,200.0,6.0
778,5.0,20.0,5.0,0.425,0.3704761904761905,0.4066666666666666,200.0,6.0
779,5.0,20.0,5.0,0.425,0.39386363636363636,0.40499999999999997,200.0,6.0
780,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,7.0
781,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,7.0
782,5.0,20.0,5.0,0.45,0.4966666666666667,0.4216666666666667,200.0,7.0
783,5.0,20.0,5.0,0.4,0.3008333333333334,0.38166666666666665,200.0,7.0
784,5.0,20.0,5.0,0.375,0.39362637362637365,0.355,200.0,7.0
785,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,8.0
786,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,8.0
787,5.0,20.0,5.0,0.425,0.3939393939393939,0.3883333333333333,200.0,8.0
788,5.0,20.0,5.0,0.375,0.2786111111111111,0.35666666666666663,200.0,8.0
789,5.0,20.0,5.0,0.35,0.37916666666666665,0.335,200.0,8.0
790,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,9.0
791,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,9.0
792,5.0,20.0,5.0,0.425,0.3939393939393939,0.3883333333333333,200.0,9.0
793,5.0,20.0,5.0,0.375,0.2791666666666667,0.35666666666666663,200.0,9.0
794,5.0,20.0,5.0,0.325,0.275,0.31,200.0,9.0
795,5.0,20.0,5.0,0.3,0.2683333333333333,0.2966666666666667,200.0,10.0
796,5.0,20.0,5.0,0.5,0.4989285714285714,0.445,200.0,10.0
797,5.0,20.0,5.0,0.45,0.4366666666666667,0.4133333333333334,200.0,10.0
798,5.0,20.0,5.0,0.375,0.2791666666666667,0.35666666666666663,200.0,10.0
799,5.0,20.0,5.0,0.325,0.275,0.31,200.0,10.0
800,5.0,20.0,5.0,0.6666666666666666,0.6541239316239317,0.6375,300.0,1.0
801,5.0,20.0,5.0,0.5666666666666667,0.5903205128205127,0.5446428571428572,300.0,1.0
802,5.0,20.0,5.0,0.5166666666666667,0.49722222222222223,0.5059523809523809,300.0,1.0
803,5.0,20.0,5.0,0.55,0.6218633817163228,0.530952380952381,300.0,1.0
804,5.0,20.0,5.0,0.55,0.5612121212121213,0.5146428571428572,300.0,1.0
805,5.0,20.0,5.0,0.65,0.657558275058275,0.6208333333333333,300.0,2.0
806,5.0,20.0,5.0,0.6333333333333333,0.6480952380952381,0.6295238095238095,300.0,2.0
807,5.0,20.0,5.0,0.5333333333333333,0.47700577200577204,0.5092857142857142,300.0,2.0
808,5.0,20.0,5.0,0.5833333333333334,0.5951785714285714,0.567063492063492,300.0,2.0
809,5.0,20.0,5.0,0.48333333333333334,0.4128787878787879,0.4511904761904762,300.0,2.0
810,5.0,20.0,5.0,0.6166666666666667,0.6694444444444445,0.595,300.0,3.0
811,5.0,20.0,5.0,0.6333333333333333,0.6431962481962482,0.6211904761904762,300.0,3.0
812,5.0,20.0,5.0,0.5166666666666667,0.45690476190476187,0.4967857142857143,300.0,3.0
813,5.0,20.0,5.0,0.5833333333333334,0.601845238095238,0.5637301587301586,300.0,3.0
814,5.0,20.0,5.0,0.4666666666666667,0.41645021645021646,0.43690476190476185,300.0,3.0
815,5.0,20.0,5.0,0.6333333333333333,0.6765290265290265,0.6116666666666667,300.0,4.0
816,5.0,20.0,5.0,0.6333333333333333,0.6519841269841269,0.6211904761904762,300.0,4.0
817,5.0,20.0,5.0,0.48333333333333334,0.4152380952380953,0.4642857142857143,300.0,4.0
818,5.0,20.0,5.0,0.5833333333333334,0.6423809523809523,0.5637301587301586,300.0,4.0
819,5.0,20.0,5.0,0.4666666666666667,0.39357142857142857,0.4386904761904762,300.0,4.0
820,5.0,20.0,5.0,0.6,0.5965656565656565,0.5700000000000001,300.0,5.0
821,5.0,20.0,5.0,0.6333333333333333,0.6644871794871794,0.6261904761904762,300.0,5.0
822,5.0,20.0,5.0,0.48333333333333334,0.41087301587301583,0.46845238095238095,300.0,5.0
823,5.0,20.0,5.0,0.6,0.669047619047619,0.578015873015873,300.0,5.0
824,5.0,20.0,5.0,0.45,0.3939393939393939,0.42202380952380947,300.0,5.0
825,5.0,20.0,5.0,0.5833333333333334,0.5860528360528361,0.545,300.0,6.0
826,5.0,20.0,5.0,0.6333333333333333,0.6644871794871794,0.6261904761904762,300.0,6.0
827,5.0,20.0,5.0,0.5,0.41801587301587306,0.4809523809523809,300.0,6.0
828,5.0,20.0,5.0,0.6,0.6657359307359306,0.578015873015873,300.0,6.0
829,5.0,20.0,5.0,0.43333333333333335,0.3812121212121212,0.40773809523809523,300.0,6.0
830,5.0,20.0,5.0,0.5666666666666667,0.4872252747252747,0.5283333333333333,300.0,7.0
831,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,7.0
832,5.0,20.0,5.0,0.48333333333333334,0.4069047619047619,0.46845238095238095,300.0,7.0
833,5.0,20.0,5.0,0.5833333333333334,0.6574025974025973,0.5669047619047618,300.0,7.0
834,5.0,20.0,5.0,0.43333333333333335,0.41,0.40773809523809523,300.0,7.0
835,5.0,20.0,5.0,0.55,0.47211538461538466,0.5116666666666667,300.0,8.0
836,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,8.0
837,5.0,20.0,5.0,0.48333333333333334,0.41166666666666674,0.46845238095238095,300.0,8.0
838,5.0,20.0,5.0,0.6,0.6769264069264068,0.5835714285714285,300.0,8.0
839,5.0,20.0,5.0,0.43333333333333335,0.38246031746031744,0.40773809523809523,300.0,8.0
840,5.0,20.0,5.0,0.5666666666666667,0.4957750582750583,0.5316666666666667,300.0,9.0
841,5.0,20.0,5.0,0.65,0.6708333333333333,0.6353571428571428,300.0,9.0
842,5.0,20.0,5.0,0.48333333333333334,0.4138888888888889,0.46845238095238095,300.0,9.0
843,5.0,20.0,5.0,0.6,0.6769264069264068,0.5835714285714285,300.0,9.0
844,5.0,20.0,5.0,0.43333333333333335,0.3745454545454545,0.4053571428571428,300.0,9.0
845,5.0,20.0,5.0,0.5666666666666667,0.4957750582750583,0.5316666666666667,300.0,10.0
846,5.0,20.0,5.0,0.6333333333333333,0.661904761904762,0.6186904761904761,300.0,10.0
847,5.0,20.0,5.0,0.5,0.42161255411255416,0.4809523809523809,300.0,10.0
848,5.0,20.0,5.0,0.5833333333333334,0.6619264069264068,0.5724603174603174,300.0,10.0
849,5.0,20.0,5.0,0.45,0.378989898989899,0.42380952380952375,300.0,10.0
850,5.0,20.0,5.0,0.7,0.713939393939394,0.699047619047619,400.0,1.0
851,5.0,20.0,5.0,0.675,0.6925,0.665873015873016,400.0,1.0
852,5.0,20.0,5.0,0.6875,0.7285622710622711,0.6904761904761905,400.0,1.0
853,5.0,20.0,5.0,0.65,0.6531401931401932,0.6503571428571429,400.0,1.0
854,5.0,20.0,5.0,0.7625,0.7656135531135531,0.7548809523809522,400.0,1.0
855,5.0,20.0,5.0,0.7125,0.7183927183927183,0.712936507936508,400.0,2.0
856,5.0,20.0,5.0,0.7375,0.748510101010101,0.7297619047619047,400.0,2.0
857,5.0,20.0,5.0,0.675,0.7213797313797314,0.6693650793650793,400.0,2.0
858,5.0,20.0,5.0,0.7125,0.7311363636363636,0.7146428571428571,400.0,2.0
859,5.0,20.0,5.0,0.75,0.7807326007326008,0.7503174603174603,400.0,2.0
860,5.0,20.0,5.0,0.7,0.6979256854256854,0.6962698412698411,400.0,3.0
861,5.0,20.0,5.0,0.7,0.7049062049062049,0.6936507936507936,400.0,3.0
862,5.0,20.0,5.0,0.6875,0.7238400488400489,0.6893253968253968,400.0,3.0
863,5.0,20.0,5.0,0.725,0.7333874458874459,0.7271428571428571,400.0,3.0
864,5.0,20.0,5.0,0.75,0.7757326007326009,0.7461507936507937,400.0,3.0
865,5.0,20.0,5.0,0.6875,0.688998778998779,0.6796031746031745,400.0,4.0
866,5.0,20.0,5.0,0.6875,0.691969696969697,0.6825396825396826,400.0,4.0
867,5.0,20.0,5.0,0.6375,0.6575252525252525,0.6332539682539682,400.0,4.0
868,5.0,20.0,5.0,0.7125,0.7233225108225108,0.7188095238095238,400.0,4.0
869,5.0,20.0,5.0,0.75,0.7684598734598735,0.740595238095238,400.0,4.0
870,5.0,20.0,5.0,0.65,0.6523809523809523,0.6448809523809522,400.0,5.0
871,5.0,20.0,5.0,0.675,0.671969696969697,0.6682539682539682,400.0,5.0
872,5.0,20.0,5.0,0.65,0.6699764124764125,0.6457539682539681,400.0,5.0
873,5.0,20.0,5.0,0.6625,0.6704761904761904,0.6645238095238095,400.0,5.0
874,5.0,20.0,5.0,0.7625,0.7741558441558442,0.751706349206349,400.0,5.0
875,5.0,20.0,5.0,0.6375,0.6281746031746032,0.6337698412698411,400.0,6.0
876,5.0,20.0,5.0,0.675,0.6801748251748252,0.6682539682539682,400.0,6.0
877,5.0,20.0,5.0,0.6375,0.6582556332556333,0.6332539682539682,400.0,6.0
878,5.0,20.0,5.0,0.675,0.6844444444444444,0.6770238095238096,400.0,6.0
879,5.0,20.0,5.0,0.775,0.8147619047619049,0.7683730158730159,400.0,6.0
880,5.0,20.0,5.0,0.6375,0.6281746031746032,0.6337698412698411,400.0,7.0
881,5.0,20.0,5.0,0.6625,0.6722077922077923,0.6557539682539681,400.0,7.0
882,5.0,20.0,5.0,0.6375,0.6633349983349983,0.6332539682539682,400.0,7.0
883,5.0,20.0,5.0,0.65,0.6616883116883117,0.6478571428571429,400.0,7.0
884,5.0,20.0,5.0,0.775,0.8147619047619049,0.7683730158730159,400.0,7.0
885,5.0,20.0,5.0,0.65,0.6342352092352093,0.6462698412698412,400.0,8.0
886,5.0,20.0,5.0,0.65,0.6582792207792207,0.6414682539682539,400.0,8.0
887,5.0,20.0,5.0,0.6375,0.6633349983349983,0.6332539682539682,400.0,8.0
888,5.0,20.0,5.0,0.65,0.6616883116883117,0.6478571428571429,400.0,8.0
889,5.0,20.0,5.0,0.7625,0.8074891774891775,0.751706349206349,400.0,8.0
890,5.0,20.0,5.0,0.6375,0.620901875901876,0.6296031746031746,400.0,9.0
891,5.0,20.0,5.0,0.65,0.6582792207792207,0.6414682539682539,400.0,9.0
892,5.0,20.0,5.0,0.65,0.6830319680319681,0.6457539682539681,400.0,9.0
893,5.0,20.0,5.0,0.6625,0.6783549783549784,0.6603571428571429,400.0,9.0
894,5.0,20.0,5.0,0.775,0.8173260073260075,0.7628174603174603,400.0,9.0
895,5.0,20.0,5.0,0.65,0.6375685425685427,0.6462698412698413,400.0,10.0
896,5.0,20.0,5.0,0.65,0.6513095238095239,0.6414682539682539,400.0,10.0
897,5.0,20.0,5.0,0.6375,0.6710064935064934,0.6332539682539682,400.0,10.0
898,5.0,20.0,5.0,0.6625,0.6783549783549784,0.6603571428571429,400.0,10.0
899,5.0,20.0,5.0,0.7625,0.8039926739926742,0.7461507936507935,400.0,10.0
900,5.0,20.0,5.0,0.78,0.8159324009324009,0.7809848484848485,500.0,1.0
901,5.0,20.0,5.0,0.71,0.7089285714285714,0.7023407148407148,500.0,1.0
902,5.0,20.0,5.0,0.75,0.753929403929404,0.747387334887335,500.0,1.0
903,5.0,20.0,5.0,0.81,0.8281460206460206,0.8125582750582749,500.0,1.0
904,5.0,20.0,5.0,0.77,0.7798971861471862,0.7676262626262627,500.0,1.0
905,5.0,20.0,5.0,0.78,0.8137196137196137,0.7843939393939394,500.0,2.0
906,5.0,20.0,5.0,0.76,0.76245670995671,0.7536441336441337,500.0,2.0
907,5.0,20.0,5.0,0.74,0.7377922077922079,0.7376748251748253,500.0,2.0
908,5.0,20.0,5.0,0.81,0.8266558441558441,0.8125582750582749,500.0,2.0
909,5.0,20.0,5.0,0.78,0.7930894105894106,0.7758838383838385,500.0,2.0
910,5.0,20.0,5.0,0.77,0.7923659673659674,0.7707828282828284,500.0,3.0
911,5.0,20.0,5.0,0.77,0.7788023088023088,0.7675330225330226,500.0,3.0
912,5.0,20.0,5.0,0.74,0.751013431013431,0.736478243978244,500.0,3.0
913,5.0,20.0,5.0,0.8,0.8190800865800867,0.8048659673659673,500.0,3.0
914,5.0,20.0,5.0,0.8,0.815556943056943,0.7967171717171716,500.0,3.0
915,5.0,20.0,5.0,0.75,0.774055944055944,0.748560606060606,500.0,4.0
916,5.0,20.0,5.0,0.77,0.7807720057720058,0.7661441336441337,500.0,4.0
917,5.0,20.0,5.0,0.8,0.8091142191142191,0.8023115773115774,500.0,4.0
918,5.0,20.0,5.0,0.81,0.8288888888888888,0.8091394716394718,500.0,4.0
919,5.0,20.0,5.0,0.81,0.819628010878011,0.80489898989899,500.0,4.0
920,5.0,20.0,5.0,0.77,0.805246558996559,0.7687626262626264,500.0,5.0
921,5.0,20.0,5.0,0.76,0.7636507936507937,0.7482051282051282,500.0,5.0
922,5.0,20.0,5.0,0.78,0.7928121878121879,0.7777816627816628,500.0,5.0
923,5.0,20.0,5.0,0.8,0.8131313131313131,0.8000485625485625,500.0,5.0
924,5.0,20.0,5.0,0.8,0.8108780108780109,0.7965656565656566,500.0,5.0
925,5.0,20.0,5.0,0.75,0.7746575646575646,0.7493181818181819,500.0,6.0
926,5.0,20.0,5.0,0.77,0.7967948717948717,0.7613364413364414,500.0,6.0
927,5.0,20.0,5.0,0.77,0.786035631035631,0.7652816627816629,500.0,6.0
928,5.0,20.0,5.0,0.8,0.8172871572871573,0.8000485625485625,500.0,6.0
929,5.0,20.0,5.0,0.81,0.8186954711954713,0.8065656565656566,500.0,6.0
930,5.0,20.0,5.0,0.75,0.7741081141081141,0.7493181818181819,500.0,7.0
931,5.0,20.0,5.0,0.78,0.8135989010989011,0.7704273504273504,500.0,7.0
932,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,7.0
933,5.0,20.0,5.0,0.79,0.8038023088023089,0.7861499611499612,500.0,7.0
934,5.0,20.0,5.0,0.8,0.8071803196803197,0.7974747474747476,500.0,7.0
935,5.0,20.0,5.0,0.73,0.7659594572094572,0.7282070707070708,500.0,8.0
936,5.0,20.0,5.0,0.77,0.8067173023055375,0.7627350427350428,500.0,8.0
937,5.0,20.0,5.0,0.75,0.7636913086913086,0.7441705516705517,500.0,8.0
938,5.0,20.0,5.0,0.78,0.7979292929292929,0.7775485625485625,500.0,8.0
939,5.0,20.0,5.0,0.81,0.8140637140637141,0.8085858585858586,500.0,8.0
940,5.0,20.0,5.0,0.73,0.7429761904761906,0.7265404040404041,500.0,9.0
941,5.0,20.0,5.0,0.77,0.8074499030381384,0.7613364413364414,500.0,9.0
942,5.0,20.0,5.0,0.74,0.7505960705960705,0.7330594405594406,500.0,9.0
943,5.0,20.0,5.0,0.78,0.7976301476301477,0.7775485625485625,500.0,9.0
944,5.0,20.0,5.0,0.81,0.8061882561882563,0.8085858585858586,500.0,9.0
945,5.0,20.0,5.0,0.74,0.7389385614385614,0.7348737373737374,500.0,10.0
946,5.0,20.0,5.0,0.79,0.8097943722943721,0.781528749028749,500.0,10.0
947,5.0,20.0,5.0,0.73,0.7387778887778887,0.7219483294483294,500.0,10.0
948,5.0,20.0,5.0,0.76,0.7837412587412588,0.7587451437451438,500.0,10.0
949,5.0,20.0,5.0,0.8,0.7955894105894106,0.7999747474747474,500.0,10.0
950,5.0,20.0,5.0,0.7416666666666667,0.7453318903318904,0.7415763403263405,600.0,1.0
951,5.0,20.0,5.0,0.8083333333333333,0.8215062715062716,0.8055944055944056,600.0,1.0
952,5.0,20.0,5.0,0.8083333333333333,0.8454010695187165,0.8017909867909868,600.0,1.0
953,5.0,20.0,5.0,0.8083333333333333,0.8211334498834498,0.8047552447552448,600.0,1.0
954,5.0,20.0,5.0,0.825,0.8279292929292928,0.8209199134199135,600.0,1.0
955,5.0,20.0,5.0,0.7416666666666667,0.7420238095238094,0.7386625874125874,600.0,2.0
956,5.0,20.0,5.0,0.85,0.8567260517260518,0.8507109557109557,600.0,2.0
957,5.0,20.0,5.0,0.7833333333333333,0.801396528308293,0.7804662004662005,600.0,2.0
958,5.0,20.0,5.0,0.825,0.8306410256410256,0.8257342657342658,600.0,2.0
959,5.0,20.0,5.0,0.8083333333333333,0.8228779553779553,0.8094751082251083,600.0,2.0
960,5.0,20.0,5.0,0.75,0.7547793219852045,0.751993006993007,600.0,3.0
961,5.0,20.0,5.0,0.8083333333333333,0.8209400321900322,0.8082867132867133,600.0,3.0
962,5.0,20.0,5.0,0.8,0.812128427128427,0.795850815850816,600.0,3.0
963,5.0,20.0,5.0,0.825,0.8237345987345988,0.8252447552447553,600.0,3.0
964,5.0,20.0,5.0,0.8,0.7986752136752135,0.7990584415584415,600.0,3.0
965,5.0,20.0,5.0,0.75,0.7617476383265858,0.7500611888111888,600.0,4.0
966,5.0,20.0,5.0,0.8083333333333333,0.8296914523385113,0.8076456876456877,600.0,4.0
967,5.0,20.0,5.0,0.7833333333333333,0.793989898989899,0.777047397047397,600.0,4.0
968,5.0,20.0,5.0,0.8166666666666667,0.817061272061272,0.8161538461538462,600.0,4.0
969,5.0,20.0,5.0,0.8083333333333333,0.8036202686202685,0.8081493506493507,600.0,4.0
970,5.0,20.0,5.0,0.7416666666666667,0.747074592074592,0.7414597902097902,600.0,5.0
971,5.0,20.0,5.0,0.7833333333333333,0.8014200423759247,0.7835547785547786,600.0,5.0
972,5.0,20.0,5.0,0.7833333333333333,0.7921310388957448,0.7798562548562549,600.0,5.0
973,5.0,20.0,5.0,0.8083333333333333,0.8112325174825175,0.8070629370629371,600.0,5.0
974,5.0,20.0,5.0,0.8,0.7945604395604395,0.7990584415584415,600.0,5.0
975,5.0,20.0,5.0,0.75,0.7546936396936397,0.7491520979020979,600.0,6.0
976,5.0,20.0,5.0,0.7916666666666666,0.8184896394455219,0.7935547785547786,600.0,6.0
977,5.0,20.0,5.0,0.775,0.7857274424921483,0.7707653457653458,600.0,6.0
978,5.0,20.0,5.0,0.7833333333333333,0.7920591663238723,0.7825874125874126,600.0,6.0
